channel_type,sephora_id,order_number,transaction_line_number,transaction_datetime,transaction_date,transaction_datetime_local,dp_update_timestamp,partition,offset,timestamp,fulfill_milestone_datetime,store_number,atg_order_number,org_id,atg_id,usa_id,transaction_datetime_utc,channel,bi_tier_atorder,sku_number,sku_description,department_number,regular_sales_unit_price,gross_sales_usd_amount,gross_sales_local_amount,sales_afterdiscount_usd_amount,sales_afterdiscount_local_amount,net_sales_usd_amount,net_sales_local_amount,discount_usd_amount,discount_local_amount,units,exchange_rate,origin_of_order,country_of_origin,currency_code,csr_id,transaction_number,language,tax_amount,original_order_number,transaction_type,line_void_flag,dotcom_guest_flag,flash_order_type,gift_wrap_flag,gwp_flag,gift_card_flag,shipping_method,atg_commerce_item_type,atg_shipping_group_type,expected_shipment_datetime,sample_flag,terminal_id,product_description,demand_discounted_sales,line_cancel_flag,line_cancel_datetime,return_reason,external_order_number,external_order_type,tip_employee_id,tip_amount,tip_percent,order_submit_datetime,order_submit_datetime_utc,order_submit_datetime_local,order_submit_year_month,order_submit_date,order_submit_hour,dp_create_timestamp,sephora_id_update_timestamp,topic,hold_release_datetime,fulfillment_type,pick_in_progress_datetime,picked_up_datetime,ready_for_pickup_datetime,pickup_sla_hours,pickup_store_number,cancel_type,cancel_reason_text,cancel_reason_code,pickup_cancelled_datetime,seller_org_code,shipped_datetime,ready_for_shipping_datetime,ready_for_shipping_sla_hours,delivered_datetime,sla_met_delivered_flag,curbside_check_in_datetime,curbside_pickup_sla_minutes,courier_name,return_to_dc,return_tracking_number,return_delivered_datetime,ba_productivity_employee_id,res_confirmation_number,extn_delivery_start_time,extn_delivery_end_time,extn_delivery_location_tz,extn_delivery_pickup_start_time,alternate_pickup_flag,hal_selected,hal_location_type,hal_location_id,hal_location_partner,hal_location_company,hal_ready_for_pickup_datetime,hal_hold_until_datetime,hal_reminder1_datetime,hal_reminder2_datetime,hal_picked_up_datetime,hal_return_to_sender_datetime
US ONLINE,1081844429,38462583292,3,2021-08-22 09:26:44,2021-08-22,2021-08-22 09:26:44,2021-09-09 11:16:02,19,13079404,1629650169680,null,null,38462583292,01,25771774419,2300000082438425,2021-08-22 16:26:44,Online,BI,2031433,The Ordinary Lactic Acid 10% + HA-1 oz/ 30 mL,15,6.8,6.8,6.8,6.8,6.8,6.8,6.8,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,0.51,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,The Ordinary Lactic Acid 10% + HA-1 oz/ 30 mL,6.8,null,null,null,null,null,null,null,null,2021-08-22 09:16:26,2021-08-22 16:16:26,2021-08-22 09:16:26,202108,2021-08-22,9,2021-08-22 16:38:00,2021-08-22 16:38:00,OrderLine,2021-08-22 09:26:44,PICKUP,2021-08-22 09:36:27,2021-08-22 11:51:50,2021-08-22 09:39:14,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1081844429,38462583292,2,2021-08-22 09:26:44,2021-08-22,2021-08-22 09:26:44,2021-09-09 11:16:02,19,13079402,1629650169680,null,null,38462583292,01,25771774419,2300000082438425,2021-08-22 16:26:44,Online,BI,2031409,The Ordinary Caffeine Solution 5% + EGCG-1 oz/ 30 mL,15,6.7,6.7,6.7,6.7,6.7,6.7,6.7,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,0.5,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,The Ordinary Caffeine Solution 5% + EGCG-1 oz/ 30 mL,6.7,null,null,null,null,null,null,null,null,2021-08-22 09:16:26,2021-08-22 16:16:26,2021-08-22 09:16:26,202108,2021-08-22,9,2021-08-22 16:38:00,2021-08-22 16:38:00,OrderLine,2021-08-22 09:26:44,PICKUP,2021-08-22 09:36:27,2021-08-22 11:51:50,2021-08-22 09:39:14,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1021068411,38188549214,2,2021-08-04 19:56:47,2021-08-04,2021-08-04 19:56:47,2021-09-09 11:16:02,1,12399740,1628133164444,null,null,38188549214,01,7587493757,2300000042828977,2021-08-05 02:56:47,Online,VIB,2345916,St. Tropez Double Sided Luxe Tan Applicator Mitt-1 Mitt,15,7.5,7.5,7.5,7.5,7.5,7.5,7.5,0,0,1,null,mobileWeb,US,USD,null,null,en_US,0.56,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,St. Tropez Double Sided Luxe Tan Applicator Mitt-1 Mitt,7.5,null,null,null,null,null,null,null,null,2021-08-04 19:46:27,2021-08-05 02:46:27,2021-08-04 19:46:27,202108,2021-08-04,19,2021-08-05 03:14:00,2021-08-05 03:14:00,OrderLine,2021-08-04 19:56:47,PICKUP,2021-08-05 08:48:39,2021-08-05 12:28:39,2021-08-05 09:04:43,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1021068411,38188549214,3,2021-08-04 19:56:47,2021-08-04,2021-08-04 19:56:47,2021-09-09 11:16:02,11,12272536,1628133164445,null,null,38188549214,01,7587493757,2300000042828977,2021-08-05 02:56:47,Online,VIB,2333789,Kosas Revealer Super Creamy + Brightening Concealer and Daytime Eye Cream-Tone 5.5 O,10,28,28,28,28,28,28,28,0,0,1,null,mobileWeb,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Kosas Revealer Super Creamy + Brightening Concealer and Daytime Eye Cream-Tone 5.5 O,28,null,null,null,null,null,null,null,null,2021-08-04 19:46:27,2021-08-05 02:46:27,2021-08-04 19:46:27,202108,2021-08-04,19,2021-08-05 03:14:00,2021-08-05 03:14:00,OrderLine,2021-08-04 19:56:47,PICKUP,2021-08-05 08:48:39,2021-08-05 12:28:39,2021-08-05 09:04:43,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1021068411,38188549214,1,2021-08-04 19:56:47,2021-08-04,2021-08-04 19:56:47,2021-09-09 11:16:02,14,12269285,1628133164444,null,null,38188549214,01,7587493757,2300000042828977,2021-08-05 02:56:47,Online,VIB,2432813,Charlotte Tilbury Legendary Brows Tinted Eyebrow Gel-Black Brown,10,23,23,23,23,23,23,23,0,0,1,null,mobileWeb,US,USD,null,null,en_US,1.73,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Legendary Brows Tinted Eyebrow Gel-Black Brown,23,null,null,null,null,null,null,null,null,2021-08-04 19:46:27,2021-08-05 02:46:27,2021-08-04 19:46:27,202108,2021-08-04,19,2021-08-05 03:14:00,2021-08-05 03:14:00,OrderLine,2021-08-04 19:56:47,PICKUP,2021-08-05 08:48:39,2021-08-05 12:28:39,2021-08-05 09:04:43,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816100978,4,2021-04-09 04:47:57,2021-04-09,2021-04-09 04:47:57,2021-04-10 09:07:01,19,7273910,1617992073027,null,null,35816100978,01,1322764117,2253998838072487,2021-04-09 11:47:57,Online,ROUGE,2361079,Dior BACKSTAGE Face & Body Powder-No-Powder-2 Neutral,10,40,40,40,32,32,32,32,8,8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.41,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Dior BACKSTAGE Face & Body Powder-No-Powder-2 Neutral,32,null,null,null,null,null,null,null,null,2021-04-09 04:36:53,2021-04-09 11:36:53,2021-04-09 04:36:53,202104,2021-04-09,4,2021-04-09 18:16:00,2021-04-09 18:16:00,OrderLine,2021-04-09 04:47:57,PICKUP,2021-04-09 09:14:48,2021-04-09 17:12:29,2021-04-09 09:15:03,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35814279225,1,2021-04-09 04:27:58,2021-04-09,2021-04-09 04:27:58,2021-04-10 09:07:01,18,7386082,1617990695367,null,null,35814279225,01,1322764117,2253998838072487,2021-04-09 11:27:58,Online,ROUGE,2258770,LANEIGE Water Bank Moisture Cream-1.6 oz/ 50 mL,15,38,38,38,28,28,28,28,10,10,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,LANEIGE Water Bank Moisture Cream-1.6 oz/ 50 mL,28,null,null,null,null,null,null,null,null,2021-04-09 04:17:15,2021-04-09 11:17:15,2021-04-09 04:17:15,202104,2021-04-09,4,2021-04-09 17:52:00,2021-04-09 17:52:00,OrderLine,2021-04-09 04:27:58,PICKUP,2021-04-09 09:14:33,2021-04-09 17:12:44,2021-04-09 09:14:33,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816100978,2,2021-04-09 04:47:57,2021-04-09,2021-04-09 04:47:57,2021-04-10 09:07:01,19,7273909,1617992073026,null,null,35816100978,01,1322764117,2253998838072487,2021-04-09 11:47:57,Online,ROUGE,1820695,Benefit Cosmetics Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil-2,10,24,24,24,19.2,19.2,19.2,19.2,4.8,4.8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.45,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Benefit Cosmetics Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil-2,19.2,null,null,null,null,null,null,null,null,2021-04-09 04:36:53,2021-04-09 11:36:53,2021-04-09 04:36:53,202104,2021-04-09,4,2021-04-09 18:16:00,2021-04-09 18:16:00,OrderLine,2021-04-09 04:47:57,PICKUP,2021-04-09 09:14:48,2021-04-09 17:12:29,2021-04-09 09:15:03,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816100978,5,2021-04-09 04:47:57,2021-04-09,2021-04-09 04:47:57,2021-04-10 09:07:01,9,7379268,1617992073028,null,null,35816100978,01,1322764117,2253998838072487,2021-04-09 11:47:57,Online,ROUGE,2420545,Charlotte Tilbury Hyaluronic Happikiss Lipstick Balm-Happipeach,10,34,34,34,27.2,27.2,27.2,27.2,6.8,6.8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.05,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Hyaluronic Happikiss Lipstick Balm-Happipeach,27.2,null,null,null,null,null,null,null,null,2021-04-09 04:36:53,2021-04-09 11:36:53,2021-04-09 04:36:53,202104,2021-04-09,4,2021-04-09 18:16:00,2021-04-09 18:16:00,OrderLine,2021-04-09 04:47:57,PICKUP,2021-04-09 09:14:48,2021-04-09 17:12:29,2021-04-09 09:15:03,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816100978,3,2021-04-09 04:47:57,2021-04-09,2021-04-09 04:47:57,2021-04-10 09:07:01,16,7278296,1617992073026,null,null,35816100978,01,1322764117,2253998838072487,2021-04-09 11:47:57,Online,ROUGE,2268449,FENTY BEAUTY by Rihanna Pro Filt'r Hydrating Primer-1.0 oz/ 30 mL,10,32,32,32,25.6,25.6,25.6,25.6,6.4,6.4,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.93,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Pro Filt'r Hydrating Primer-1.0 oz/ 30 mL,25.6,null,null,null,null,null,null,null,null,2021-04-09 04:36:53,2021-04-09 11:36:53,2021-04-09 04:36:53,202104,2021-04-09,4,2021-04-09 18:16:00,2021-04-09 18:16:00,OrderLine,2021-04-09 04:47:57,PICKUP,2021-04-09 09:14:48,2021-04-09 17:12:29,2021-04-09 09:15:03,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816103171,1,2021-04-09 04:50:58,2021-04-09,2021-04-09 04:50:58,2021-04-10 09:07:01,18,7389258,1617992571035,null,null,35816103171,01,1322764117,2253998838072487,2021-04-09 11:50:58,Online,ROUGE,2407278,Charlotte Tilbury Mini Hollywood Flawless Filter-2 Fair,10,15,15,15,12,12,12,12,3,3,1,null,iphoneAppV2.0,US,USD,null,null,en_US,0.9,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Mini Hollywood Flawless Filter-2 Fair,12,null,null,null,null,null,null,null,null,2021-04-09 04:40:16,2021-04-09 11:40:16,2021-04-09 04:40:16,202104,2021-04-09,4,2021-04-09 18:24:00,2021-04-09 18:24:00,OrderLine,2021-04-09 04:50:58,PICKUP,2021-04-09 09:15:18,2021-04-09 17:12:14,2021-04-09 09:15:18,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1056042420,35816100978,1,2021-04-09 04:47:57,2021-04-09,2021-04-09 04:47:57,2021-04-10 09:07:01,19,7273908,1617992073025,null,null,35816100978,01,1322764117,2253998838072487,2021-04-09 11:47:57,Online,ROUGE,2333656,ILIA Super Serum Skin Tint SPF 40 Foundation-6 Ora,10,48,48,48,38.4,38.4,38.4,38.4,9.6,9.6,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.89,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,ILIA Super Serum Skin Tint SPF 40 Foundation-6 Ora,38.4,null,null,null,null,null,null,null,null,2021-04-09 04:36:53,2021-04-09 11:36:53,2021-04-09 04:36:53,202104,2021-04-09,4,2021-04-09 18:16:00,2021-04-09 18:16:00,OrderLine,2021-04-09 04:47:57,PICKUP,2021-04-09 09:14:48,2021-04-09 17:12:29,2021-04-09 09:15:03,2,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1071774791,38191650171,1,2021-08-04 23:16:47,2021-08-04,2021-08-04 23:16:47,2021-09-09 11:16:02,9,12178575,1628144418534,null,null,38191650171,01,1519742094,2253998842321237,2021-08-05 06:16:47,Online,VIB,1925965,FENTY BEAUTY by Rihanna Gloss Bomb Universal Lip Luminizer-Fenty Glow,10,19,19,19,19,19,19,19,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.43,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Gloss Bomb Universal Lip Luminizer-Fenty Glow,19,null,null,null,null,null,null,null,null,2021-08-04 23:06:34,2021-08-05 06:06:34,2021-08-04 23:06:34,202108,2021-08-04,23,2021-08-05 06:22:00,2021-08-05 06:22:00,OrderLine,2021-08-04 23:16:47,PICKUP,2021-08-05 09:06:14,2021-08-06 14:02:15,2021-08-05 09:06:29,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1071774791,38191650171,2,2021-08-04 23:16:47,2021-08-04,2021-08-04 23:16:47,2021-09-09 11:16:02,10,12403585,1628144418534,null,null,38191650171,01,1519742094,2253998842321237,2021-08-05 06:16:47,Online,VIB,2327252,FENTY BEAUTY by Rihanna Gloss Bomb Universal Lip Luminizer-$weetmouth,10,19,19,19,19,19,19,19,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.43,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Gloss Bomb Universal Lip Luminizer-$weetmouth,19,null,null,null,null,null,null,null,null,2021-08-04 23:06:34,2021-08-05 06:06:34,2021-08-04 23:06:34,202108,2021-08-04,23,2021-08-05 06:22:00,2021-08-05 06:22:00,OrderLine,2021-08-04 23:16:47,PICKUP,2021-08-05 09:06:14,2021-08-06 14:02:15,2021-08-05 09:06:29,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1080992908,40827543647,2,2021-12-11 22:16:29,2021-12-11,2021-12-11 22:16:29,2021-12-18 10:00:28,12,18360318,1639291637805,null,null,40827543647,01,10764012022,2300000057535112,2021-12-12 06:16:29,Online,VIB,2466860,Lancôme Teint Idole Ultra Wear All Over Full Coverage Concealer-360 Bisque Neutral,10,29,29,29,23.2,23.2,23.2,23.2,5.8,5.8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.75,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Lancôme Teint Idole Ultra Wear All Over Full Coverage Concealer-360 Bisque Neutral,23.2,null,null,null,null,null,null,null,null,2021-12-11 22:05:33,2021-12-12 06:05:33,2021-12-11 22:05:33,202112,2021-12-11,22,2021-12-12 06:50:00,2021-12-12 06:50:00,OrderLine,2021-12-11 22:16:29,PICKUP,2021-12-12 08:52:33,2021-12-12 14:08:38,2021-12-12 08:54:29,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1080992908,40827543647,1,2021-12-11 22:16:29,2021-12-11,2021-12-11 22:16:29,2021-12-18 10:00:28,19,18915938,1639291637804,null,null,40827543647,01,10764012022,2300000057535112,2021-12-12 06:16:29,Online,VIB,1899103,Farmacy Green Clean Makeup Removing Cleansing Balm-3.4 oz/ 100 mL,15,34,34,34,27.2,27.2,27.2,27.2,6.8,6.8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.05,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Farmacy Green Clean Makeup Removing Cleansing Balm-3.4 oz/ 100 mL,27.2,null,null,null,null,null,null,null,null,2021-12-11 22:05:33,2021-12-12 06:05:33,2021-12-11 22:05:33,202112,2021-12-11,22,2021-12-12 06:52:00,2021-12-12 06:52:00,OrderLine,2021-12-11 22:16:29,PICKUP,2021-12-12 08:52:33,2021-12-12 14:08:38,2021-12-12 08:54:29,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1080992908,40827543647,3,2021-12-11 22:16:29,2021-12-11,2021-12-11 22:16:29,2021-12-18 10:00:28,6,18356749,1639291637806,null,null,40827543647,01,10764012022,2300000057535112,2021-12-12 06:16:29,Online,VIB,2450096,Glow Recipe Avocado Ceramide Redness Relief Serum-1 oz/ 30 mL,15,42,42,42,33.6,33.6,33.6,33.6,8.4,8.4,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.53,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Glow Recipe Avocado Ceramide Redness Relief Serum-1 oz/ 30 mL,33.6,null,null,null,null,null,null,null,null,2021-12-11 22:05:33,2021-12-12 06:05:33,2021-12-11 22:05:33,202112,2021-12-11,22,2021-12-12 06:52:00,2021-12-12 06:52:00,OrderLine,2021-12-11 22:16:29,PICKUP,2021-12-12 08:52:33,2021-12-12 14:08:38,2021-12-12 08:54:29,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1088676979,38880148716,3,2021-09-14 11:12:20,2021-09-14,2021-09-14 11:12:20,2021-10-14 09:10:30,14,13826240,1631644287840,null,null,38880148716,01,10877879353,2300000058038896,2021-09-14 18:12:20,Online,VIB,1921709,SEPHORA COLLECTION LashCraft Big Volume Volumizing Mascara-0.44 oz / 12.5 g,40,14,14,14,14,14,14,14,0,0,1,null,mobileWeb,US,USD,null,null,en_US,1.05,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,SEPHORA COLLECTION LashCraft Big Volume Volumizing Mascara-0.44 oz / 12.5 g,14,null,null,null,null,null,null,null,null,2021-09-14 11:01:35,2021-09-14 18:01:35,2021-09-14 11:01:35,202109,2021-09-14,11,2021-09-14 18:32:00,2021-09-14 18:32:00,OrderLine,2021-09-14 11:12:20,PICKUP,2021-09-14 11:20:25,2021-09-16 15:29:22,2021-09-14 11:20:40,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1088676979,38880148716,2,2021-09-14 11:12:20,2021-09-14,2021-09-14 11:12:20,2021-10-14 09:10:30,13,14007992,1631644287840,null,null,38880148716,01,10877879353,2300000058038896,2021-09-14 18:12:20,Online,VIB,1056084,Anastasia Beverly Hills Brow Wiz-Taupe,10,23,23,23,23,23,23,23,0,0,1,null,mobileWeb,US,USD,null,null,en_US,1.73,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Anastasia Beverly Hills Brow Wiz-Taupe,23,null,null,null,null,null,null,null,null,2021-09-14 11:01:35,2021-09-14 18:01:35,2021-09-14 11:01:35,202109,2021-09-14,11,2021-09-14 18:32:00,2021-09-14 18:32:00,OrderLine,2021-09-14 11:12:20,PICKUP,2021-09-14 11:20:25,2021-09-16 15:29:22,2021-09-14 11:20:40,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1088676979,38880148716,1,2021-09-14 11:12:20,2021-09-14,2021-09-14 11:12:20,2021-10-14 09:10:30,14,13826239,1631644287839,null,null,38880148716,01,10877879353,2300000058038896,2021-09-14 18:12:20,Online,VIB,2116333,Charlotte Tilbury Airbrush Flawless Finish Setting Powder-1 Fair,10,45,45,45,45,45,45,45,0,0,1,null,mobileWeb,US,USD,null,null,en_US,3.39,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Airbrush Flawless Finish Setting Powder-1 Fair,45,null,null,null,null,null,null,null,null,2021-09-14 11:01:35,2021-09-14 18:01:35,2021-09-14 11:01:35,202109,2021-09-14,11,2021-09-14 18:32:00,2021-09-14 18:32:00,OrderLine,2021-09-14 11:12:20,PICKUP,2021-09-14 11:20:25,2021-09-16 15:29:22,2021-09-14 11:20:40,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1027359396,37648901069,1,2021-07-05 09:09:36,2021-07-05,2021-07-05 09:09:36,2021-07-06 09:15:30,2,10996047,1625501924816,null,null,37648901069,01,21217527269,2300000067870627,2021-07-05 16:09:36,Online,VIB,2078327,Isle of Paradise Self Tanning Drops-Medium,15,29,29,29,29,29,29,29,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.18,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Isle of Paradise Self Tanning Drops-Medium,29,null,null,null,null,null,null,null,null,2021-07-05 08:59:04,2021-07-05 15:59:04,2021-07-05 08:59:04,202107,2021-07-05,8,2021-07-05 16:20:00,2021-07-05 16:20:00,OrderLine,2021-07-05 09:09:36,PICKUP,2021-07-05 09:16:39,2021-07-05 11:11:58,2021-07-05 09:17:54,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
